Age;Experience;Income;ZIP Code;Family;CCAvg;Education;Mortgage;Personal Loan;Securities Account;CD Account;Online
27;2;153,7964563;91732,89154;2;2;1;0;0;0;0;1
29;5,492143904;44,45416335;93567,59281;1;0;2;251;0;0;0;1
38,65957074;11,48474267;55,23237156;92653,32323;1;15;3;0;0;0;0;1
54;32;29,12030844;95128,02715;4;7;3;0;0;0;0;1
59;35;71,1508472;91972,11459;4;36;3;0;0;0;0;1
39;15,48046792;44;94131,36885;1;12;1;120;0;0;0;1
50;24;131,9327401;94407,21249;4;19;3;0;1;0;0;0
53,3223352;26,41311627;54,43695316;93723,27797;1;1;3;0;0;0;0;1
53;32;29,79271897;94609,7352;3;1;2;128;0;0;0;1
40;14;99,34155601;94720;3;1;2;161;0;0;0;0
51,14140546;26,98404972;80,30620161;91957,29114;3;19;1;0;0;0;0;0
67;42,99984565;40,18859154;35169,22711;1;2;1;0;0;0;0;1
29;3;8,000023054;90733,64592;2;9;3;0;0;0;0;0
54,41629555;30;8,000111337;93365,09913;1;5;1;0;0;0;0;1
63,16489171;39,21267647;29,04739329;94718,94638;3;1;3;0;0;0;0;0
41;15;40;95815,42721;3;5;3;0;0;0;0;1
36;14;49,33191106;95616;3;1;2;0;0;0;0;0
40,47782394;16;38;94305,23256;1;15;2;136;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;1
61;34,11337919;60,21982813;94910,74675;1;1;3;0;0;0;0;1
61;36;84,95287925;94306,83025;2;28;1;0;0;0;0;0
59;32;29,62461163;94848,98281;3;1;3;0;0;0;0;1
42;16;64,63335946;96608,22348;1;13;1;0;0;1;1;1
60,83187295;35,15186347;59,92786531;94952,84652;4;9;1;0;0;0;0;1
42;16;63,96590141;90517,29079;4;19;3;0;0;0;0;0
26;2;158,5168182;94537,76501;2;1;2;0;1;0;0;0
48,41358043;24;101,2902655;94592,41545;4;18;3;0;0;0;0;1
28;7,643569194;8;96623,78259;4;7;1;0;0;0;0;0
61,28986714;35;23;92630,72124;2;7;3;86;0;0;0;1
56;30;23,42252238;94072,11367;4;7;2;86;0;0;0;0
53;26;59,1548385;94660,82113;2;1;3;148;0;0;0;1
58;32;76,63475518;94690,00545;1;15;3;0;0;0;0;0
51;28;18,58374061;92680,29834;4;4;2;0;0;0;0;0
65;40;38;95016,9257;3;7;1;0;0;0;0;0
35,52859226;9,654282338;59,94801452;94305;1;4;3;287;0;0;0;0
46;20;44;95815,17723;2;2;3;0;0;0;0;1
31,26050815;7,85854065;60,74582695;95131,4774;1;25;3;0;0;0;0;0
30,36371098;3,410241676;8,121235689;90274,10231;4;4;2;0;0;0;0;0
23;-3;8;96649,78308;4;26;1;84;0;1;0;1
23;-3;8;96651;4;26;1;84;0;1;0;1
65;38,70988966;79,25307048;95091,85438;1;8;3;0;0;0;0;1
31,48286306;7,202735458;48,57856451;94609,54087;1;15;2;111;0;0;0;0
30;5;129,6182874;92122,50387;4;18;2;0;0;0;0;1
64,9875772;38,59945198;71,91312289;94304,09704;4;167;3;0;0;0;0;1
29,41893587;4;23,73113714;92988,42704;4;2;1;87;0;0;0;1
43;20,39332385;9,16888286;95830,81659;2;3;1;0;0;0;0;0
56;31;53,10317566;92128,38038;1;16;3;123;0;0;0;1
40,30927995;15;31,76841163;90163,33435;3;5;1;0;0;0;0;1
63;38,02541587;101,6272162;91333,04617;2;16;1;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
52;27;69,83404369;90024,35655;2;22;2;0;0;0;0;1
59;36;72,96575457;90467,10675;1;27;2;0;0;0;0;1
57;30;94,98303357;91587,84312;4;19;2;122;0;0;0;1
40;14,94164113;116,1642016;92476,47909;3;33;1;0;0;0;0;1
59;35;183,6255707;94024,99799;1;47;1;0;0;0;0;1
62;37;8,524431711;95130,8649;4;1;3;0;0;1;0;0
28;4;150,2584196;95048,77599;2;0;1;0;0;0;0;1
65,49872313;39,40016924;36,04017022;93090,76414;1;15;3;0;0;1;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
44;17;81,65232517;95136,46748;4;18;2;0;0;0;0;1
39;14;108,6949374;94720;1;3;1;229;0;0;0;1
45;18;19;93466,43568;4;8;1;0;0;0;0;1
39;13,19668974;129,6986451;50601,29148;1;0;1;0;0;0;0;1
33;8,008333195;115,5961136;90024,63356;1;34;1;0;0;0;0;1
33,73928247;9,027644572;216,6260684;94541,66191;3;48;2;0;1;0;0;0
43;14,16302487;59,77673563;94307,72636;4;18;3;0;0;0;0;0
47,88800325;25;19,39191571;90246,07166;1;1;1;0;0;0;0;0
67;43;40;90027,43523;1;11;1;215;0;0;1;1
45;19,34205924;21;90818,30623;1;3;3;0;0;0;0;0
44;22;32,1528229;92649,05768;4;4;2;144;0;0;0;1
63;38,00101523;41,14589852;92394,93411;2;17;3;0;0;0;0;1
56;30;30,75554422;94305;2;1;3;0;0;0;0;1
63,8191353;38,43735054;19;39349,23115;4;12;2;0;0;0;0;1
58;33,1295053;112,6403656;90236,45043;4;36;3;0;1;0;1;1
43;18;44;94110,57849;2;25;1;0;0;0;0;1
23;-3;8;96648,8675;4;7;2;0;0;0;0;1
63,86011289;39,05580626;75,06804019;94035,01574;3;0;3;0;0;0;0;1
33,65123153;7;106,2457256;94609,58289;3;22;1;0;0;0;0;1
41;17;89,41204069;92187,19449;2;13;1;0;0;0;0;0
50,06888149;23,17291339;44;94142,09691;3;5;3;0;0;0;0;0
53;27;53;92157,15828;3;7;3;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
23;-3;8;96651;4;9;3;123;0;0;0;0
55;32;73,86826834;91039,94791;1;0;2;0;0;0;0;0
35;9,49235874;178,3480672;94608,59558;3;8;1;0;0;0;0;0
56;27;55,35748048;94129,08174;3;2;2;86;0;0;0;0
46;20;80,40684454;94079,01687;1;14;3;0;0;0;0;1
58;32,39452765;50,65763106;90072,17281;4;4;2;0;0;0;0;0
61;36;48,36282824;95000,98705;4;17;1;0;0;0;0;0
33,60850612;8;100,9822871;95422,13988;2;2;1;0;0;0;0;1
62;35,97944776;156,5497524;94305;4;42;3;0;1;0;0;0
51;26,49898619;21,55530309;92224,71912;1;2;1;0;0;0;0;0
36,19055922;11,70649436;176,0024635;91729,06051;4;3;3;0;1;0;1;0
23,00023485;-2,937765084;8;96651;3;7;1;0;0;0;0;0
42,71512407;17,57891801;42,62799198;90024,76942;4;5;2;0;0;0;0;0
38;13,48222739;71,54316186;94602,07023;3;17;2;193;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;1
28;3;64,85181776;95757,3375;4;6;2;0;0;0;0;1
32,20032979;6,211095516;80,71046686;93061,05539;2;25;1;0;0;0;0;1
55;29,66404676;83,95802889;95037,16738;2;69;1;0;0;0;0;0
46,63228534;24,44860358;40;95051,0358;1;133;3;0;0;0;0;0
63;37,5133812;28,60605358;93529,79633;3;7;2;0;0;0;0;1
59,77109806;35;143,9402731;94706,0163;2;56;3;0;1;0;1;1
57;33;63,83639241;94594,11711;1;1;3;0;0;0;0;1
39;13,28217831;38;90033,83309;1;2;1;0;0;0;0;0
30,55531872;6,934904899;144,5350001;90361,62533;4;65;2;0;1;0;0;0
23;-3;8;96651;2;7;1;0;0;0;0;1
40;13,29561746;72,70999055;94066,24015;2;3;1;0;0;1;0;1
40;16;112,5340445;91829,34273;1;16;2;0;1;0;0;1
28,80162812;5;116,4678686;37507,16606;2;1;1;0;0;1;0;0
51;27;183,2171251;91727,41888;2;6;1;0;1;0;0;1
39;11;38;90031,95228;2;13;1;0;0;0;0;0
49;26;44,71890607;92121,805;4;1;1;0;0;0;0;0
57;32;59,91336479;92286,48952;4;26;1;0;0;0;0;0
42;14;119,3583975;90895,98377;1;52;1;0;0;0;0;1
25;3,544685049;8;96650,93029;4;7;1;0;0;0;0;1
54,19307601;30,44618135;59,17750345;94567,68623;4;13;1;0;0;0;0;0
37,03289598;13,50327974;61,95722312;94505,64819;4;2;1;0;0;0;0;1
63,43666646;38,61844517;47,17544504;94594,81046;3;15;1;0;0;0;0;1
58,3642335;32,60708037;85;94304,08556;1;267;2;0;0;0;0;0
23;-3;8;96650,91624;4;7;1;0;0;0;0;1
29;3;8;96627,40229;4;7;2;0;0;0;0;1
52;26;63,97268937;92616,91844;2;3;1;0;0;0;0;1
54,84064773;30;135,54436;92565,68173;4;5;2;0;1;0;0;0
45;19;156,7498996;94718,29262;2;65;3;0;1;0;1;1
57,43481767;32;30,50638852;90087,25236;3;22;1;0;0;0;0;1
26;2;81,58535321;94095,04029;3;7;2;0;0;0;0;0
53;28;91,69412717;92544,98988;2;18;2;0;0;0;1;1
35;12;167,8558712;95819,33876;3;33;1;0;0;0;0;1
29;4;43;95000,50536;1;133;2;0;0;0;0;0
40,92636047;15;81,33977609;95833,9368;2;8;1;0;0;0;0;1
30,31229067;6;19,29680011;90086,29072;2;3;2;0;0;1;0;0
58;30;39;91852,24125;4;2;3;0;0;0;0;1
39;11,63786943;90,07562213;94720;1;73;1;0;0;0;0;1
23;-3;8;96651;1;7;1;0;0;0;0;0
38,48984204;13,73259832;36,66070318;95959,61062;4;17;1;0;0;0;0;1
38,61693085;14;53,63712087;91677,78618;4;4;1;0;0;0;0;0
60,9337681;36;28;90038,82087;2;8;3;158;0;0;0;1
24,64217352;-0,634641626;30;94972,16571;4;6;2;0;0;0;0;0
53;29;124,9845469;91726,22788;3;34;2;0;1;0;0;0
46,57420241;23,36802116;78,00599523;90154,72934;1;24;1;0;0;0;0;1
28;3,699070294;8;94581,59762;4;1;2;0;0;0;0;1
46;20;108,2358707;93110,07564;1;73;2;0;1;0;0;1
54;29;22,17935644;95090,99097;3;5;2;89;0;0;0;1
51;21,8288707;23;94112,71764;3;1;2;0;0;0;0;1
34,73160425;8,008294838;39;93446,72814;3;15;1;0;0;0;0;1
42,05636213;19;158,6407062;90644,81156;1;26;2;0;1;1;1;1
35;12,08310807;187,8420998;95797,94939;2;7;2;0;1;0;0;0
66,39020066;40;187,6826669;94203,08119;4;18;3;198;1;0;0;0
36,96349251;17;63,03205444;92131,24732;2;1;2;0;0;0;0;1
61;35;48,4844255;94603,58938;3;1;3;0;0;0;0;1
28,63339688;4;142,3096686;92174,65089;1;54;1;0;0;0;0;1
26;1;39;95818,9458;4;4;2;0;0;0;0;1
33;7;14,41155683;92132,29752;2;3;2;0;0;0;0;1
23,00013723;-2,924539007;8;96649,2988;4;7;1;0;0;0;0;0
37,66213451;13;81;92141,25407;2;21;3;0;0;0;0;1
67;43;224;9307;4;17;3;215;0;0;1;0
58;32;62,0425365;92674,21386;2;1;3;0;0;0;0;1
46;20;90,55240459;94322,18791;3;1;1;309;0;0;0;0
48,46942171;24;8,004897667;90041,61829;1;1;3;0;0;0;0;1
23,04793409;-2,955879932;28;94445,93211;2;18;2;0;0;0;0;0
52;31,58539137;31,13774428;95053,83331;4;15;1;0;0;0;0;1
43,91065362;19;59,76276551;91112,34424;1;1;3;0;0;0;0;0
60,93540611;37;61,00392173;90162,93322;1;0;2;0;0;0;0;0
54;30;30;92035,48953;4;4;2;142;0;0;0;1
32;10;85;94464,99698;1;24;2;0;0;0;0;1
63;36;52,90448276;92087,08269;2;22;3;0;0;0;0;1
42;17;90,51162915;95616;3;14;1;0;0;0;0;0
35,77526072;9,745919452;59,96580807;94111,68819;3;21;3;0;0;0;0;0
49,07170284;25,45376272;168,7219454;94307,60906;4;56;1;0;1;1;1;1
46;21,05555047;35,55637852;94324,86711;4;19;3;164;0;0;0;0
62;33,28437754;185,8424391;94009,20574;1;68;2;466;1;0;0;1
62,5544869;38;119,2822575;92863,24617;1;9;1;0;0;0;0;1
23;-3;8;94305;4;1;2;0;0;0;0;0
57,52071508;32;41,15739959;92674,85704;2;22;1;0;0;1;0;0
54,63612146;29;13,62221993;96586,83874;3;1;1;0;0;0;0;1
60,23501347;35,99243744;24,85105828;94714,08389;1;1;1;84;0;0;0;0
23;-3;8;96635,29444;3;7;1;0;0;0;0;1
45,63696281;22,59796868;23,79601731;94115,27568;4;0;1;0;0;1;0;1
23,0009866;-2,841752991;24,73372643;95815,28424;4;1;3;0;0;0;0;0
57;29,99188631;38;93553,48919;3;13;1;0;0;0;0;0
45;21,20032785;120,1150077;94577,39212;4;267;1;0;0;0;0;1
62,11043658;37;46,84389144;94075,08592;2;1;3;0;0;0;0;1
40;13;42,60450553;95616;1;24;2;0;0;0;0;1
35;7;63,98411258;91379,61779;3;1;1;0;0;1;1;1
61;35;35,86901382;91359,50859;2;2;3;0;0;0;0;0
53,99667599;29;42;94106,95294;2;21;1;0;0;0;0;1
33;7,157698755;42;95134,88811;1;2;2;0;0;0;0;1
39;11;9,423159244;94720;1;2;3;0;0;0;0;1
62,97277348;38,09745504;23;92096,44288;2;3;3;0;0;0;0;1
63;38,16255365;61,56748338;91971,84886;3;22;3;0;0;1;0;0
44;21;14,3920194;94085,27732;1;2;1;0;0;0;0;0
37,15740712;13;91,60717146;94110,17006;4;7;2;0;0;0;0;1
39,0760346;15;92,73613407;92115,12254;1;1;1;0;0;0;0;1
25;0,373793978;55,81884711;91772,13849;3;2;2;0;0;0;0;1
60;35,16026846;21,54806742;94305;2;14;1;174;0;0;0;0
35;10,87056609;81;96051,26883;2;2;1;0;0;0;0;1
58,61261909;32;52,19465721;94752,54657;1;13;1;0;0;0;0;1
25;-1,119072044;185,6399663;94942,6637;2;45;1;0;0;0;0;1
27,47185056;4;8;95883,39659;4;7;1;0;0;0;0;0
32;7;83,68785773;94708,47792;1;26;2;0;0;0;0;1
34,20738583;10;29,55939673;90038,68429;3;6;2;95;0;0;0;0
53;27;21;94305;2;2;3;0;0;0;0;1
45,59271166;23,16674497;8;95669,6845;4;7;1;0;0;1;0;0
46;19,6593217;74,55118213;94720;1;9;3;0;0;0;0;1
63,80688517;38,83954502;35,87241488;91364,85205;1;18;3;0;0;0;0;1
37,35535797;13,03360461;185,215555;92021,78795;2;39;1;0;0;0;0;1
57;30;112,7437764;92099,49571;1;29;1;0;0;0;0;0
30;5;81;95816,54664;4;22;2;0;0;0;0;1
67;43;80,92924203;18368,6758;1;17;1;215;0;0;0;0
56;31;8,01059276;94304,12902;4;2;1;91;0;0;0;1
62;38;60,71505988;92367,56074;4;17;2;89;0;0;0;1
45;20;8,677370603;91357,4029;2;4;1;0;0;1;0;0
46,37750373;22;37,03572505;95609,7187;3;1;1;0;0;0;0;0
55,49720046;32;27,23872219;90543,8182;2;4;1;0;0;0;0;1
39;14;40,34084518;90287,48256;1;24;1;0;0;0;0;0
48,48748146;25;97,76274335;90062,38624;2;19;1;0;0;0;0;1
60,03454198;34;70,21322827;95652,75726;4;23;3;0;0;0;0;1
59;34,86739345;111,8658563;95504,49568;4;7;1;0;1;0;0;1
43;19;25,70654956;93942,6417;3;5;2;108;0;0;0;0
58,59348003;34;121,4799631;90049,92414;4;41;3;0;1;0;1;1
57;31,24324116;39;94553,50709;4;25;1;0;0;1;0;1
47;19,04357434;54,28666442;91723,88701;1;25;3;0;0;0;0;1
61,96584129;36;148,5637012;95145,38689;1;38;1;160;0;0;0;1
67;43;224;9307;4;17;3;215;0;0;1;0
46;24;62,95322011;92283,57306;1;24;2;0;0;0;0;1
50;27;122,5709202;90095;2;28;1;0;0;0;0;1
47,21355187;21;62,91059459;91324,25362;4;28;2;0;0;0;0;0
67;43;224;9307;4;17;3;215;0;0;1;0
56,68799312;30,2274713;17,31546968;91870,09538;4;2;1;141;0;0;0;1
63,50922044;39,78031204;184,3835368;94923,17843;2;6;1;0;0;0;0;1
35;9,827573058;21;91962,05804;3;9;1;184;0;0;0;0
45;14;38;91319,32359;1;1;2;0;0;0;0;1
62;37;82,54621835;91729,80632;3;18;2;0;0;0;0;1
23;-3;8;96651;4;9;3;123;0;0;0;1
47;22,67760102;130,5609682;92627,91304;2;31;1;0;0;0;0;1
45;22;59,79278172;94633,3088;1;1;3;0;0;0;1;1
62,49717413;38,18622479;18,74873972;92121,22109;1;4;2;0;0;0;0;0
65,13591481;41,38978401;69,13004345;92201,65675;3;18;3;0;0;0;0;1
30;3,746499792;81;94108,48674;1;1;1;0;0;0;0;1
32;7;30,27636126;91334,10163;1;7;3;0;0;1;0;1
49;25;31,79635236;92393,79618;2;7;2;192;0;0;0;1
47;21;42,7237383;93732,28972;2;7;2;0;0;0;0;1
58;32;111,8299501;95017,65536;2;11;1;0;0;0;0;1
49;23,92755298;73,11358539;92009,00205;4;22;2;194;0;0;0;1
42;16,18582783;87,84623407;92148,91735;2;45;3;132;0;0;0;1
35;11;119,2021105;90312,62896;4;3;1;0;1;0;0;1
65;38,94178919;130,3147725;94305;2;24;3;0;1;0;0;0
23,00006304;-2,99943407;8;96618,82456;2;1;2;0;0;0;0;0
42;18,64081817;44;95830,45353;2;17;2;0;0;0;0;1
35,01879528;11;56,35018482;92121,66736;1;0;1;0;0;0;0;1
56;32;119,8760186;90069,07328;2;15;1;0;0;0;0;1
67;43;223,7369943;9307;4;17;3;215;0;0;1;0
35;11;11,86750896;94303,29504;1;4;3;0;0;1;0;0
25,58946525;1;54,95541785;94720;3;18;2;0;0;0;0;1
57;33;94,99813397;90126,78141;2;33;3;0;1;0;0;1
39,7216246;13;45,33371993;91944,19503;3;1;2;193;0;0;0;0
23;-3;8;95331,09744;4;26;1;84;0;1;0;1
35,49349875;11,12928015;43,95288376;91583,21038;3;233;2;159;0;0;0;0
26;1;179,191415;94072,39593;4;5;2;0;1;0;1;1
26;1,710120736;40;94541,21839;2;17;2;0;0;0;0;0
53;26,8114882;9,551557424;92674,16169;1;3;3;0;0;0;0;0
46,05862701;23;89,22115267;92049,53762;1;28;1;0;0;0;0;0
43;18;85;92608,02433;1;34;1;0;0;0;0;1
56,83493291;32;81;90145,35001;4;17;3;0;0;0;0;0
61,43429416;34,89676015;48,74771067;92099,29193;3;15;3;0;0;0;0;0
44;18,75064127;44,25841566;95129,33637;3;21;3;0;0;0;0;0
23,03251164;-2,999169619;8,000032691;96651;1;9;3;123;0;0;0;1
27,6260827;1,766962962;65,36647929;94720;3;26;2;0;0;0;0;1
65;40;52,05519988;91949,94684;2;17;1;0;0;1;0;0
56,99122551;32;53;91330,69776;4;13;2;0;0;0;0;0
36,40642847;11;69,81607981;95016,95664;3;6;1;0;0;0;0;1
32;7;100,809242;93081,13708;2;17;1;0;0;0;0;0
47,81358588;24,00624308;80,14247789;92533,74249;4;3;2;0;0;0;0;1
33;7;109,5734969;94019,95885;2;1;1;0;0;0;0;1
63;38,72390367;24,71799841;94112,36173;2;1;3;0;0;0;0;1
32,90755427;9;78,24010071;95772,69389;2;17;2;0;0;0;0;0
25;0,055483989;56,39736228;90035,26493;4;22;2;0;0;0;0;1
36,24210554;13;69,14364858;94541,54986;2;18;1;0;0;0;0;1
62,12411154;38,28793814;94,18168424;91713,81253;1;13;1;0;0;0;0;0
28,14371655;2,503991693;40;94088,47997;1;3;3;0;0;0;0;1
42;16;145,4567461;94107,50033;1;24;3;203;1;0;0;1
34;10;13,0963765;91768,2255;2;1;2;0;0;0;0;0
31,81775034;5,861689208;34,77941884;94116,67163;3;9;3;0;0;0;0;1
34;8,008838645;31,71725942;95616;2;17;2;0;0;0;0;1
30,94822507;5;23,60171561;94979,19413;4;13;1;97;0;1;0;1
56,37797289;32,77107678;19;92007,26363;1;12;1;0;0;0;0;0
59,8958819;34,65054211;90,09762963;94025,25742;3;21;1;0;0;0;0;0
46;18;82,96548883;91970,13781;4;36;3;0;0;0;0;0
49,29497259;26;12,62478509;94608,03503;2;13;1;97;0;0;0;0
32;5;112,478043;94915,94809;4;18;3;0;0;0;0;0
49;24;61,03416129;95616;1;7;1;0;0;0;0;1
63,42147717;39,44396186;91,35362854;95820,22107;4;17;2;0;0;0;0;1
37,05005839;10;57,03778776;95616;2;1;2;0;0;0;0;1
58;32;53;94689,74857;1;14;1;0;0;0;0;1
35,35095311;11,94822219;21;94946,45752;3;13;1;0;0;0;0;1
60,30918893;34,43036505;53;90282,25558;4;18;3;0;0;0;0;0
54;30;8,708697192;95016,89377;4;4;2;131;0;0;0;1
54,68576981;29;34,55754231;92062,92851;3;15;1;173;0;0;0;1
38;11;160,9999349;94606,37581;2;33;1;0;1;1;1;1
56;30;39;91337,09848;1;14;3;171;0;0;0;0
26;1;40,94548347;92123,83393;3;11;2;0;0;0;0;0
62;36;69,00898666;91317,19404;3;25;1;0;0;0;0;1
41;14;53,74725765;92516,05938;3;21;3;0;0;0;0;1
47,97083257;22,02934191;118,3239354;94001,53744;1;47;1;0;0;0;0;1
59;35;61,73647645;93446,35615;1;16;3;0;0;0;0;1
39,48403844;16;89,03843479;94311,27045;1;27;1;0;0;0;0;0
23,00742285;-2,972134551;8;96267,66204;4;1;2;0;0;0;0;1
47,59892988;23;59,32412684;90243,67618;1;19;2;0;0;0;0;1
24,45659094;-0,913576086;49,07809046;96651;4;13;3;0;0;0;0;0
23;-3;8;96651;4;9;3;123;0;0;0;0
56;32;137,4958133;90197,70245;1;73;1;0;0;0;0;1
57;32;39,85503293;92045,26054;2;11;2;0;0;0;0;0
53,65939371;28;72,29175682;43425,79985;2;22;1;0;0;0;0;1
37;12,81277101;30,28940924;94720;4;4;1;84;0;0;0;0
62;36,56947747;101,3215393;94018,47986;3;16;1;0;0;0;0;1
24,80417141;0,347778014;44,31362919;92119,92814;4;1;1;0;0;0;0;1
59;32;43,60416352;90535,88473;4;2;3;0;0;0;0;0
34;5;91,67742677;95017,51545;2;24;1;0;0;0;0;1
46,32290069;22;29,30237903;92111,95679;1;28;2;0;0;0;0;1
53,34478758;27;153,4451211;91556,61721;2;33;3;0;1;0;0;1
38,13686246;10,63374409;70,37338274;95018,24105;1;3;3;0;0;0;0;0
61;37,16588084;42,23481745;94720;1;0;2;0;0;0;0;1
23,17074636;-2,988493304;23;96651;4;13;3;123;0;0;0;1
55;29;12,23469097;94648,42047;1;3;3;0;0;0;0;1
46,62165052;22;31,77473581;93983,83886;3;9;3;87;0;0;0;0
38,24927834;13;28;90239,77249;3;13;1;0;0;1;0;0
58;33,56758773;105,3455413;91795,16587;4;13;1;0;0;1;0;1
57;32;59,9447247;92081,97226;4;28;2;0;0;0;0;1
63;38,44414006;62,56045315;94109,16281;2;16;1;0;0;0;0;1
25;-0,904224248;112,8642698;95056,84853;4;2;1;0;0;0;0;1
50;24,11639335;32,42738679;92610,89732;2;2;2;0;0;0;0;1
42;18,51681951;22,30246627;90032,67686;4;2;1;0;0;0;0;0
49;18;97,74911629;92025,17864;2;6;3;0;1;0;0;1
58,98852248;34,87861431;34,69249867;90093,01884;1;16;2;0;0;0;0;0
23;-3;8;96650,81023;4;7;1;0;0;0;0;0
32;8;8,025395195;92200,01342;4;3;2;0;0;0;0;0
33;6,87159342;60,52108592;95814,54346;4;22;2;116;0;0;0;1
29;5,539451597;8;94586,8846;1;3;2;0;0;0;0;0
23;-3;8;96651;1;7;1;0;0;0;0;0
35,10110326;9,062528969;24,20433339;94109,41756;1;75;3;0;0;0;0;1
39,15192046;13,58393379;122,1293232;92075,95127;1;5;1;0;0;0;0;0
56,65205105;32;48,05755774;91393,43477;3;16;3;0;0;0;0;0
38;13;34,89986938;94026,60957;4;2;3;0;0;0;0;1
29;5;10,37900286;95584,73275;3;9;3;0;0;0;0;0
61;36,17482568;22,17861678;92177,44805;3;4;2;0;0;0;0;0
37,4514486;14;113,9678591;94530,37084;1;73;1;0;0;0;0;0
49,63105265;20,4288174;44,77601652;94106,96231;1;5;3;0;0;0;0;0
52;28;14,28917449;90035,89897;1;1;1;0;0;0;0;0
58;33;64,06495875;90242,11436;1;8;2;0;0;0;0;0
39;10;71,02077648;94720;3;233;3;221;0;0;0;1
45,08352141;21;21,50609335;96602,68419;1;13;1;0;0;0;0;0
41;16,84571954;138,6901943;91759,18933;2;27;1;0;0;0;0;1
23,00124899;-2,954009433;8;94720;4;7;2;0;0;0;0;0
56;32;120,6504097;95698,25485;3;2;1;183;0;0;0;0
25,75523644;3;45,24244767;90045,93522;4;16;1;230;0;0;0;1
23;-3;8;96651;4;9;2;0;0;0;0;1
30;5;147,087296;94302,47882;3;33;1;0;0;0;0;0
46;18;53,55109023;91911,25592;3;2;3;0;0;0;0;1
27,85370852;3,752536993;166,2560244;90310,52117;4;26;3;0;1;0;0;1
40,11939848;15,72907536;50,35293987;91531,12401;4;19;3;0;0;0;0;0
54;28;111,3671774;94283,37582;1;3;1;0;0;0;0;1
45;20;57,5047688;90686,48417;2;8;3;0;0;0;0;0
49;20;42;95031,33633;4;26;3;0;0;0;0;0
64,85830367;39,79284063;48,98817055;90273,27873;1;19;2;0;0;0;0;1
27;0,690174202;19;95831,98807;4;1;1;0;0;1;0;0
40;15,91709733;56,74363875;91228,01955;3;1;2;0;0;0;0;1
44;19,39716561;54,27755538;95616;4;26;1;0;0;0;0;1
53;26;12,01139948;95823,46928;2;7;3;0;0;0;0;0
23;-3;8;96222,53935;4;7;2;0;0;0;0;1
46;22;41,06721865;94305;4;11;3;142;0;0;0;0
63;36,46958084;64,12590277;94906,51431;4;7;1;0;0;0;0;0
56;27;81,18390158;91967,44499;2;8;3;0;0;0;0;0
52;24,22849448;34;91286,67161;1;5;2;0;0;0;0;0
30,72017511;6;82,12354686;93502,40765;3;7;2;0;0;0;0;1
33;10;29,19513899;95860,94956;1;2;1;0;0;0;0;1
28;2,998230561;67,16026052;94708,74346;2;24;2;0;0;0;0;1
29;4;85;94610,09082;1;26;2;0;0;1;0;0
34,21550035;9;69,24442817;95126,9771;4;1;2;0;0;1;0;1
42,16381811;16;61,35922147;91346,27343;4;11;2;0;0;1;0;0
29;5;8;96515,98719;4;1;2;0;0;0;0;1
62;36;33,35482252;95616;3;3;3;75;0;0;0;1
46;20,25030945;21;90365,43484;3;3;3;0;0;0;0;1
59;34,15451089;79,3870874;91311,98755;3;18;2;0;0;0;0;0
58;32;142,0238596;92815,84738;2;29;2;0;1;0;0;1
23,00009376;-2,999732035;8;96651;3;3;2;0;0;0;0;0
23,13340867;-2,039334382;8;96609,13727;4;7;2;0;0;0;0;1
42;15;54,36795347;94606,86762;1;3;1;0;0;0;0;0
28;4;70,22511721;94652,63474;1;18;2;0;0;0;0;0
48;24;32,73168852;90024,41842;1;12;2;0;0;0;0;1
39,66493728;14;44,76828186;92120,94523;4;15;1;0;0;0;0;0
23,01816165;-2,709106474;19,26454631;94072,49556;4;1;1;0;0;0;0;0
26,50623875;1;91,25726862;93985,67908;4;23;3;0;0;0;0;0
31;6,820257754;128,2489587;91109,10624;1;433;1;220;0;0;0;0
39;14;28;95815,94541;4;0;2;0;0;0;0;1
42;18;63,30692999;91319,75152;1;14;1;0;0;0;0;1
65;40;52,08246253;94135,61875;1;8;2;0;0;0;0;0
61;35;25,17305226;91110,16255;4;7;2;230;0;0;0;0
57,6096821;32,85167517;91,7592013;91434,79101;1;13;1;366;0;0;0;0
41;14;92,82462611;94140,0264;4;18;2;0;0;0;0;1
40,02905326;14;34;92120,01941;4;11;2;0;0;0;0;0
56;32;8,000193878;94026,10497;4;2;1;91;0;1;0;1
65,46065687;40;70,69000391;90395,78027;2;15;1;0;0;0;0;0
31,96418864;6;78,23943116;92028,47038;3;8;3;0;0;0;0;1
67;43;194,8043435;9307;4;17;3;215;0;0;1;0
57;31,67274636;18,1060977;95501,20548;3;2;3;0;0;0;0;1
54,36736184;30;81;13025,90596;4;12;2;0;0;1;0;0
65;40;108,2858567;95820,81335;2;2;1;0;0;0;0;1
31,13629771;6;90,88055741;94545,93711;3;2;1;180;0;0;0;0
48,44503937;24,75236087;83,0774542;94589,76256;2;3;1;229;0;0;0;1
37;11;43,5590144;91791,24429;4;3;2;0;0;0;0;0
63;38;83;93263,97647;2;2;3;0;0;1;0;0
55;31;40,00387044;94302,71944;1;15;1;100;0;0;0;0
